Name,IsLastYear,InLastTeam,Transfer,Year,Team,Age,Position,Games,PA,AtBats,R,H,2BH,3BH,HR,루타수,RBI,SB,CS,BB,HBP,IW,SO,DoublePlay,SacHit,SF,BA,OBP,SLG,OPS,wOBA,wRCplus,WPA,Salary,BattingRAA,StealingRAA,BRRAA,offtotRAA,DefenseRAA,PosRAA,deftotRAA,RAAadj,totRAA,repRun,RAR,RPW,WAA,WARBat,WAROff,WARStar,dWAA,WAR
임훈,FALSE,,,2011,SK,26,RF,93,281,229,34,61,9,6,0,82,24,5,5,33,0,0,33,4,16,3,0.266,0.355,0.358,0.713,0.32,89.6,,,-3.4,-1.1,0.6,-3.9,0,-3.4,-3.4,-3.9,-7.4,13.8,6.4,9.8,-0.8,1.05,1,0.65,0,0.65
임훈,FALSE,,,2012,SK,27,RF,117,348,314,36,84,8,4,0,100,26,3,5,18,1,0,56,7,14,1,0.268,0.308,0.318,0.627,0.288,74.3,,,-9.7,-1.6,0.3,-11,0,-4,-4,-11,-15,16,1,9.17,-1.6,0.69,0.54,0.11,0,0.11
임훈,FALSE,,,2013,SK,28,RF,40,87,81,6,18,1,0,0,19,5,0,0,4,1,0,14,4,1,0,0.222,0.267,0.235,0.502,0.245,34.2,,,-6.8,0,-0.4,-7.3,0,-1.1,-1.1,-7.3,-8.3,4.3,-4,9.97,-0.8,-0.25,-0.29,-0.4,0,-0.4
임훈,FALSE,,,2014,SK,29,RF,90,330,277,47,87,13,1,2,108,27,9,2,37,8,0,61,4,6,2,0.314,0.407,0.39,0.797,0.37,112.1,1.5,,5.6,0.7,0.3,6.6,-1.8,-3.9,-5.7,4.9,0.9,18.8,19.8,11.41,0.1,2.14,2.23,1.89,-0.15,1.73
임훈,FALSE,,,2015,"SK,LG",30,CF,88,296,252,44,70,12,1,1,87,24,3,2,26,9,0,44,5,7,2,0.278,0.363,0.345,0.709,0.328,87.6,0.29,,-5.1,-0.3,0.5,-4.9,-7.8,-0.4,-8.2,-12.7,-13.1,16.2,3,10.81,-1.2,0.76,0.78,0.74,-0.72,0.02
임훈,FALSE,,,,LG,30,CF,55,215,183,34,55,11,1,1,71,15,2,2,19,7,0,31,2,5,1,0.301,0.386,0.388,0.774,0.354,104.5,0.84,,-6.2,0.2,1.3,-4.7,-7.3,2.1,-5.2,-12,-10,4.4,-5.5,10.84,-0.9,-0.23,-0.1,0.09,-0.67,-0.58
임훈,FALSE,,,,SK,30,CF,33,81,69,10,15,1,0,0,16,9,1,0,7,2,0,13,3,2,1,0.217,0.304,0.232,0.536,0.259,43.3,-0.55,,1.2,-0.5,-0.8,-0.2,-0.5,6,5.6,-0.6,5.4,11.7,17.1,10.79,0.5,1,0.88,1.44,-0.04,1.4
임훈,FALSE,,,2016,LG,31,CF,60,198,180,20,47,4,0,1,54,14,8,4,12,2,0,26,6,4,0,0.261,0.314,0.3,0.614,0.289,54,-1.3,,-12.9,-0.2,0.7,-12.4,-1.3,0,-1.4,-13.7,-13.7,11.3,-2.4,11.13,-1.2,-0.33,-0.29,-0.29,-0.12,-0.41
임훈,FALSE,,,2017,LG,32,RF,42,85,82,8,24,1,0,0,25,7,1,2,2,1,0,16,3,0,0,0.293,0.318,0.305,0.623,0.292,62.2,-0.58,,-4.4,-0.7,0,-5.1,-0.8,-0.6,-1.4,-5.9,-6.5,4.7,-1.9,10.79,-0.6,-0.05,-0.12,-0.18,-0.07,-0.25
임훈,TRUE,,,2018,LG,33,LF,54,88,83,10,19,3,0,2,28,7,0,0,3,0,0,15,3,2,0,0.229,0.256,0.337,0.593,0.256,41.5,-0.44,,-7.3,0,0.2,-7,-0.5,-0.6,-1.1,-7.5,-8.1,5,-3.2,11.09,-0.7,-0.29,-0.27,-0.32,-0.04,-0.37
정성훈,FALSE,,,1999,해태,19,3B,108,416,366,49,107,19,1,7,149,39,5,6,26,8,0,51,8,12,4,0.292,0.349,0.407,0.756,0.33,90.6,,,-5.4,-1.7,-0.7,-7.7,0,1.9,1.9,-7.7,-5.8,23,17.2,11.07,-0.5,1.59,1.38,1.55,0,1.55
정성훈,FALSE,,,2000,해태,20,DH,119,499,457,50,119,21,3,1,149,37,10,4,25,3,0,55,7,12,2,0.26,0.302,0.326,0.628,0.283,61.5,,,-24.8,0.3,0.5,-24,0,-15.4,-15.4,-24,-39.4,26.4,-13,10.58,-3.7,0.15,0.23,-1.23,0,-1.23
정성훈,FALSE,,,2001,해태/KIA,21,3B,49,179,161,17,45,7,1,4,66,18,6,4,12,1,0,18,5,4,1,0.28,0.331,0.41,0.741,0.331,87.8,,,-2.9,-0.5,-0.1,-3.5,0,0.8,0.8,-3.5,-2.7,9.6,6.9,10.76,-0.3,0.63,0.57,0.64,0,0.64
정성훈,FALSE,,,2002,KIA,22,3B,114,385,340,65,106,19,3,9,158,39,16,4,28,9,2,42,9,5,3,0.312,0.376,0.465,0.841,0.368,127.3,,,12.6,1.7,1.1,15.4,0,1.6,1.6,15.4,17,19.2,36.1,9.95,1.7,3.19,3.47,3.63,0,3.63
정성훈,FALSE,,,2003,현대,23,3B,91,379,338,55,116,17,0,13,172,51,9,4,23,8,1,40,20,9,1,0.343,0.397,0.509,0.906,0.397,140.9,,,18.6,0.5,-1.2,17.9,0,1.6,1.6,17.9,19.5,18.9,38.3,9.95,2,3.76,3.69,3.85,0,3.85
정성훈,FALSE,,,2004,현대,24,3B,118,540,470,66,125,23,0,8,172,59,1,3,54,7,3,60,11,8,1,0.266,0.35,0.366,0.716,0.331,94.1,,,-3.8,-0.7,-1.7,-6.2,0,2.3,2.3,-6.2,-4,27.1,23.1,10.03,-0.4,2.32,2.08,2.3,0,2.3
정성훈,FALSE,,,2005,현대,25,3B,126,523,458,61,122,20,1,17,195,72,7,3,49,7,0,67,14,9,0,0.266,0.346,0.426,0.772,0.349,110.8,,,6.7,0,-0.9,5.8,0,2.2,2.2,5.8,7.9,25.8,33.8,9.88,0.8,3.29,3.2,3.42,0,3.42
정성훈,FALSE,,,2006,현대,26,3B,122,492,416,56,121,26,0,13,186,66,3,4,49,7,4,43,15,12,8,0.291,0.369,0.447,0.816,0.365,132.7,,,16.8,-1.2,-2,13.7,0,1.8,1.8,13.7,15.5,22,37.5,8.92,1.7,4.34,3.99,4.2,0,4.2
정성훈,FALSE,,,2007,현대,27,3B,122,503,445,59,129,29,1,16,208,76,1,2,40,8,5,66,9,7,3,0.29,0.357,0.467,0.824,0.371,128,,,15.6,-0.7,-1.5,13.4,0,2,2,13.4,15.4,23.7,39,9.41,1.6,4.17,3.94,4.15,0,4.15
정성훈,FALSE,,,2008,히어로즈,28,3B,109,399,355,43,96,21,2,3,130,34,8,4,36,5,1,41,13,2,1,0.27,0.345,0.366,0.711,0.336,100.8,,,0.4,-0.2,-0.4,-0.2,0,1.6,1.6,-0.2,1.4,19.4,20.8,9.73,0.1,2.03,1.98,2.14,0,2.14
정성훈,FALSE,,,2009,LG,29,3B,121,494,419,62,126,19,2,10,179,70,5,0,59,4,2,46,10,8,4,0.301,0.389,0.427,0.816,0.367,111.2,,,7.3,0.6,-0.3,7.6,0,2.2,2.2,7.6,9.9,26.5,36.4,10.74,0.9,3.15,3.18,3.39,0,3.39
정성훈,FALSE,,,2010,LG,30,3B,111,418,365,52,96,20,1,4,130,38,3,1,41,4,1,58,14,6,2,0.263,0.342,0.356,0.698,0.323,87.6,,,-6.6,0,-0.9,-7.5,0,1.8,1.8,-7.5,-5.6,21.9,16.3,10.47,-0.5,1.46,1.38,1.55,0,1.55
정성훈,FALSE,,,2011,LG,31,3B,127,494,422,61,123,18,1,10,173,57,9,2,49,5,1,69,16,11,7,0.291,0.367,0.41,0.776,0.355,113.6,,,7.9,1,-0.7,8.1,0,2,2,8.1,10.2,24.2,34.4,9.8,1,3.28,3.3,3.51,0,3.51
정성훈,FALSE,,,2012,LG,32,3B,107,438,365,50,113,27,3,12,182,53,3,3,65,1,2,62,13,2,5,0.31,0.411,0.499,0.909,0.416,164.8,,,30.7,-0.9,-1.1,28.7,0,1.7,1.7,28.7,30.4,20.1,50.5,9.17,3.3,5.53,5.32,5.5,0,5.5
정성훈,FALSE,,,2013,LG,33,3B,121,477,407,64,127,22,1,9,178,62,13,6,59,7,0,58,12,0,4,0.312,0.405,0.437,0.842,0.396,137.7,,,21.4,-0.2,-0.5,20.7,0,2,2,20.7,22.6,23.8,46.4,9.97,2.3,4.53,4.46,4.66,0,4.66
정성훈,FALSE,,,2014,LG,34,1B,112,455,383,71,126,25,1,13,192,59,10,2,59,7,2,56,13,2,4,0.329,0.424,0.501,0.925,0.413,144.4,2.69,,27.1,0.9,-0.4,27.6,0.6,-8.4,-7.8,28.2,19.9,25.9,45.8,11.41,1.7,4.65,4.7,3.96,0.05,4.02
정성훈,FALSE,,,2015,LG,35,1B,117,440,363,47,103,16,1,9,148,45,9,4,54,13,5,65,9,6,4,0.284,0.392,0.408,0.799,0.361,113,1.78,,7.4,0,-1.2,6.2,-2.3,-7.9,-10.1,3.9,-3.9,24,20.1,10.84,-0.4,2.51,2.41,1.68,-0.21,1.47
정성훈,FALSE,,,2016,LG,36,1B,126,418,370,58,119,22,1,6,161,64,8,4,33,5,1,59,9,5,5,0.322,0.38,0.435,0.815,0.369,107.7,0.83,,4.2,0.1,-0.8,3.5,-2.7,-7.7,-10.4,0.8,-6.9,23.8,16.9,11.3,-0.6,2.11,2.05,1.37,-0.24,1.13
정성훈,FALSE,,,2017,LG,37,1B,115,321,276,32,86,14,0,6,118,30,4,3,36,6,2,49,4,1,2,0.312,0.4,0.428,0.828,0.375,121.2,-0.27,,8.9,-0.4,0,8.5,-3.2,-6.2,-9.4,5.3,-0.9,17.7,16.8,10.94,-0.1,2.15,2.12,1.55,-0.29,1.26
정성훈,TRUE,,,2018,KIA,38,1B,88,205,183,22,54,11,0,4,77,28,0,1,16,5,1,49,5,0,1,0.295,0.366,0.421,0.787,0.351,102.7,-0.32,,0.6,-0.4,0.5,0.7,0.2,-2.4,-2.2,0.9,-1.5,11.6,10.1,11.19,-0.1,0.91,0.92,0.7,0.02,0.72
이종욱,FALSE,,,2006,두산,26,LF,120,448,388,76,110,14,6,1,139,32,51,7,40,7,2,60,1,11,1,0.284,0.36,0.358,0.718,0.332,108.5,,,4,7.3,3.6,14.9,0,-5,-5,14.9,9.9,20,29.9,8.92,1.1,2.69,3.91,3.35,0,3.35
이종욱,FALSE,,,2007,두산,27,CF,123,528,465,84,147,20,12,1,194,46,47,14,48,4,0,74,6,6,4,0.316,0.382,0.417,0.799,0.369,127.9,,,16.3,3.8,3.3,23.4,0,2.1,2.1,23.4,25.4,24.8,50.3,9.41,2.7,4.37,5.12,5.34,0,5.34
이종욱,FALSE,,,2008,두산,28,CF,122,522,458,98,138,14,5,0,162,28,47,8,52,4,2,53,4,6,2,0.301,0.376,0.354,0.73,0.346,107.8,,,4.7,5.9,3.6,14.2,0,2.1,2.1,14.2,16.3,25.4,41.7,9.73,1.7,3.1,4.07,4.29,0,4.29
이종욱,FALSE,,,2009,두산,29,CF,82,344,312,48,86,11,4,1,108,28,37,6,28,0,0,38,5,3,1,0.276,0.334,0.346,0.681,0.315,75.8,,,-10.9,4.4,2,-4.5,0,1.5,1.5,-4.5,-3,18.5,15.5,10.74,-0.3,0.71,1.3,1.44,0,1.44
이종욱,FALSE,,,2010,두산,30,CF,114,471,413,66,129,16,2,5,164,45,30,13,45,4,1,46,3,6,3,0.312,0.383,0.397,0.78,0.36,112.3,,,7.4,0,1.3,8.7,0,2.1,2.1,8.7,10.7,24.7,35.4,10.47,1,3.06,3.18,3.38,0,3.38
이종욱,FALSE,,,2011,두산,31,CF,121,499,436,64,132,11,5,5,168,44,20,15,49,5,0,51,6,5,4,0.303,0.377,0.385,0.762,0.359,116,,,9.4,-2.2,1.3,8.5,0,2,2,8.5,10.5,24.4,34.9,9.8,1.1,3.45,3.36,3.57,0,3.57
이종욱,FALSE,,,2012,두산,32,CF,121,497,437,57,105,17,1,0,124,39,21,8,43,3,2,43,2,9,5,0.24,0.309,0.284,0.593,0.282,70.3,,,-16,0.8,0.9,-14.3,0,1.9,1.9,-14.3,-12.4,22.8,10.4,9.17,-1.3,0.74,0.93,1.14,0,1.14
이종욱,FALSE,,,2013,두산,33,CF,110,456,401,77,123,23,6,6,176,52,30,7,38,3,1,57,6,12,2,0.307,0.369,0.439,0.808,0.366,116.6,,,9.1,2.8,2.6,14.5,0,1.9,1.9,14.5,16.4,22.7,39.1,9.97,1.6,3.19,3.73,3.92,0,3.92
이종욱,FALSE,,,2014,NC,34,RF,124,495,438,73,126,28,4,6,180,78,15,4,40,3,0,60,5,1,13,0.288,0.342,0.411,0.753,0.339,87.8,3.1,,-9.1,1.6,1.8,-5.7,-2.3,-4.8,-7.1,-8,-12.8,28.2,15.4,11.41,-1.1,1.68,1.98,1.56,-0.2,1.35
이종욱,FALSE,,,2015,NC,35,CF,125,504,440,63,118,25,2,5,162,52,17,4,54,3,5,78,5,4,3,0.268,0.35,0.368,0.718,0.327,86.5,0.94,,-9.5,1.6,4.1,-3.8,0.5,1.8,2.3,-3.3,-1.5,27.5,26,10.76,-0.1,1.22,1.75,1.92,0.04,1.96
이종욱,FALSE,,,2016,NC,36,CF,134,517,453,73,138,24,4,5,185,57,15,3,54,1,0,73,11,4,5,0.305,0.376,0.408,0.785,0.361,104.1,1.21,,2.6,2.1,1.2,5.9,-3,-1.6,-4.5,2.9,1.3,29.5,30.8,11.31,0.1,2.38,2.67,2.54,-0.26,2.27
이종욱,FALSE,,,2017,NC,37,CF,107,355,318,52,98,15,0,5,128,34,9,2,28,5,0,30,5,2,2,0.308,0.371,0.403,0.774,0.352,103.2,0.93,,1.3,1.1,-1.2,1.2,0.3,-0.3,0,1.5,1.2,19.5,20.7,10.87,0.1,1.59,1.59,1.56,0.03,1.59
이종욱,TRUE,,,2018,NC,38,LF,43,128,122,12,28,7,0,1,38,8,1,1,4,0,0,16,2,1,1,0.23,0.252,0.311,0.563,0.249,35.1,-0.21,,-11.8,-0.3,-0.4,-12.4,3.6,-1.1,2.5,-8.8,-9.9,7.2,-2.7,10.91,-0.9,-0.54,-0.61,-0.71,0.33,-0.38
박헌도,FALSE,,,2011,넥센,24,DH,7,11,10,0,0,0,0,0,0,0,0,0,1,0,0,4,1,0,0,0,0.091,0,0.091,0.066,-84.4,,,-2.4,0,0,-2.4,0,-0.3,-0.3,-2.4,-2.7,0.5,-2.2,9.8,-0.3,-0.19,-0.19,-0.22,0,-0.22
박헌도,FALSE,,,2012,넥센,25,LF,23,42,34,3,6,0,0,0,6,1,0,0,7,0,0,12,0,0,1,0.176,0.31,0.176,0.486,0.256,52.4,,,-2.2,0,-0.1,-2.3,0,-0.5,-0.5,-2.3,-2.8,1.9,-0.9,9.17,-0.3,-0.03,-0.04,-0.1,0,-0.1
박헌도,FALSE,,,2013,넥센,26,LF,9,13,12,0,1,1,0,0,2,0,0,0,1,0,0,6,0,0,0,0.083,0.154,0.167,0.321,0.159,-23.6,,,-1.9,0,0,-1.9,0,-0.2,-0.2,-1.9,-2.1,0.6,-1.5,9.97,-0.2,-0.13,-0.13,-0.15,0,-0.15
박헌도,FALSE,,,2014,넥센,27,LF,47,113,94,12,23,2,0,4,37,14,2,0,9,4,0,19,0,3,3,0.245,0.327,0.394,0.721,0.317,70.3,-0.62,,-4.9,0.4,-0.1,-4.5,1.3,-1.4,-0.1,-3.2,-4.6,6.4,1.8,11.41,-0.4,0.14,0.17,0.05,0.11,0.16
박헌도,FALSE,,,2015,넥센,28,LF,108,267,218,31,54,13,0,8,91,42,0,2,37,7,0,52,6,3,2,0.248,0.371,0.417,0.789,0.357,102.5,-0.08,,0.7,-0.9,-0.4,-0.6,-0.2,-2.8,-3,-0.8,-3.5,14.6,11,10.78,-0.3,1.18,1.06,0.8,-0.02,0.78
박헌도,FALSE,,,2016,롯데,29,LF,37,82,69,9,18,7,0,3,34,11,1,0,10,3,0,25,1,0,0,0.261,0.378,0.493,0.871,0.39,118.6,0.11,,2.1,0.3,-0.9,1.5,-1.1,-1.2,-2.3,0.4,-0.8,4.7,3.8,11.31,-0.1,0.53,0.47,0.36,-0.1,0.27
박헌도,FALSE,,,2017,롯데,30,LF,56,130,113,19,29,4,0,4,45,13,0,0,14,3,0,27,3,0,0,0.257,0.354,0.398,0.752,0.343,95.3,0.12,,-0.9,0.1,0.5,-0.3,-2.5,-1.4,-3.8,-2.8,-4.2,7.2,3,10.89,-0.4,0.46,0.51,0.38,-0.23,0.16
박헌도,TRUE,,,2018,롯데,31,DH,15,31,26,1,3,1,0,0,4,0,0,0,5,0,0,10,1,0,0,0.115,0.258,0.154,0.412,0.217,11.9,-0.29,,-3.9,0,0.1,-3.7,-0.2,-0.5,-0.8,-4,-4.5,1.8,-2.8,11.01,-0.4,-0.22,-0.21,-0.26,-0.02,-0.28
조동찬,FALSE,,,2002,삼성,19,3B,5,7,7,2,2,0,0,1,5,1,0,0,0,0,0,2,0,0,0,0.286,0.286,0.714,1,0.416,160.4,,,0.5,0,0,0.5,0,0,0,0.5,0.5,0.3,0.9,9.95,0.1,0.09,0.09,0.09,0,0.09
조동찬,FALSE,,,2003,삼성,20,3B,14,24,23,1,4,0,1,0,6,4,0,0,0,0,0,8,0,0,1,0.174,0.167,0.261,0.428,0.184,-5.4,,,-3,0,0,-3,0,0.1,0.1,-3,-2.9,1.2,-1.7,9.95,-0.3,-0.18,-0.18,-0.17,0,-0.17
조동찬,FALSE,,,2004,삼성,21,SS,123,394,342,44,76,18,0,7,115,29,3,0,25,7,0,94,11,16,4,0.222,0.286,0.336,0.622,0.278,58.4,,,-19.8,0.8,-0.7,-19.7,0,4.9,4.9,-19.7,-14.7,19.8,5,10.03,-1.5,0,0.01,0.5,0,0.5
조동찬,FALSE,,,2005,삼성,22,3B,122,447,387,55,106,16,0,16,170,63,17,6,39,15,0,84,9,3,3,0.274,0.36,0.439,0.8,0.365,121.5,,,11.4,0.7,-0.4,11.7,0,1.8,1.8,11.7,13.6,22.1,35.7,9.88,1.4,3.39,3.42,3.61,0,3.61
조동찬,FALSE,,,2006,삼성,23,3B,107,421,370,51,96,13,0,10,139,46,20,4,29,6,0,80,9,15,1,0.259,0.323,0.376,0.698,0.317,98.3,,,-0.7,2.3,0.1,1.7,0,1.6,1.6,1.7,3.2,18.8,22,8.92,0.4,2.02,2.29,2.47,0,2.47
조동찬,FALSE,,,2007,삼성,24,3B,38,129,106,14,20,3,0,0,23,10,3,1,11,6,1,23,2,6,0,0.189,0.301,0.217,0.518,0.249,42.8,,,-8.1,0.2,-0.1,-8.1,0,0.5,0.5,-8.1,-7.5,6.1,-1.5,9.41,-0.8,-0.22,-0.21,-0.16,0,-0.16
조동찬,FALSE,,,2008,삼성,25,3B,68,186,151,25,34,2,0,2,42,14,8,3,19,5,0,32,4,6,5,0.225,0.322,0.278,0.6,0.286,66.7,,,-7.2,0.3,0,-6.9,0,0.8,0.8,-6.9,-6.1,9,2.9,9.73,-0.6,0.19,0.22,0.3,0,0.3
조동찬,FALSE,,,2009,삼성,26,3B,75,252,215,34,55,8,0,8,87,29,21,1,26,3,1,46,4,6,2,0.256,0.342,0.405,0.746,0.33,86.4,,,-4.5,3.6,0.4,-0.5,0,1.1,1.1,-0.5,0.6,13.5,14.1,10.74,0.1,0.84,1.21,1.32,0,1.32
조동찬,FALSE,,,2010,삼성,27,3B,95,377,332,61,97,20,2,9,148,51,33,5,28,7,2,75,3,9,1,0.292,0.359,0.446,0.805,0.357,109.9,,,4.7,4.3,1.7,10.7,0,1.6,1.6,10.7,12.3,19.7,32,10.47,1.2,2.34,2.9,3.06,0,3.06
조동찬,FALSE,,,2011,삼성,28,3B,85,235,208,27,45,7,0,4,64,25,18,1,19,2,0,47,4,3,3,0.216,0.285,0.308,0.592,0.279,61.8,,,-10.5,3.2,0.3,-7,0,1,1,-7,-6.1,11.5,5.5,9.8,-0.6,0.1,0.46,0.56,0,0.56
조동찬,FALSE,,,2012,삼성,29,2B,94,313,270,40,77,15,2,6,114,39,12,3,28,6,0,68,3,6,2,0.285,0.363,0.422,0.785,0.361,125.8,,,8.7,1,0.8,10.5,0,1.2,1.2,10.5,11.7,14.4,26.1,9.17,1.3,2.52,2.71,2.84,0,2.84
조동찬,FALSE,,,2013,삼성,30,2B,74,261,221,36,53,15,0,7,89,25,7,2,25,4,0,54,4,10,1,0.24,0.327,0.403,0.729,0.328,90.1,,,-3.1,0.5,-0.1,-2.7,0,1.1,1.1,-2.7,-1.6,13,11.4,9.97,-0.2,1,1.04,1.15,0,1.15
조동찬,FALSE,,,2014,삼성,31,3B,31,87,74,8,20,4,0,1,27,6,5,2,10,1,0,21,5,1,1,0.27,0.361,0.365,0.725,0.336,84,-0.23,,-2.1,0,-0.2,-2.3,-1.1,0.3,-0.7,-3.3,-3,5,2,11.41,-0.3,0.25,0.24,0.26,-0.09,0.17
조동찬,FALSE,,,2016,삼성,33,3B,90,282,247,32,68,11,1,10,111,36,0,1,26,3,0,64,7,3,3,0.275,0.348,0.449,0.797,0.354,95.6,0.62,,-1.9,-0.2,-3.4,-5.5,-3.5,1.2,-2.3,-9,-7.8,16.1,8.3,11.25,-0.7,1,0.68,0.79,-0.31,0.48
조동찬,FALSE,,,2017,삼성,34,2B,122,393,353,35,102,23,0,10,155,46,3,0,22,10,0,72,8,4,4,0.289,0.345,0.439,0.784,0.345,98.2,-0.2,,-1.3,0.9,-1.5,-1.9,-2.2,-0.6,-2.8,-4.2,-4.7,21.6,16.9,10.87,-0.4,1.52,1.46,1.41,-0.2,1.2
조동찬,TRUE,,,2018,삼성,35,1B,28,59,54,5,12,1,0,1,16,2,0,0,4,0,0,14,2,1,0,0.222,0.276,0.296,0.572,0.258,40.1,-0.57,,-5,0,0,-5,1.6,-1,0.5,-3.5,-4.5,3.3,-1.1,11.01,-0.4,-0.21,-0.21,-0.3,0.14,-0.16
조윤준,FALSE,,,2012,LG,23,C,23,47,46,2,9,1,0,0,10,4,0,0,0,0,0,12,1,1,0,0.196,0.196,0.217,0.413,0.191,6.7,,,-4.7,0,-0.1,-4.9,0,0.9,0.9,-4.9,-4,2.2,-1.8,9.17,-0.4,-0.28,-0.3,-0.2,0,-0.2
조윤준,FALSE,,,2013,LG,24,C,19,32,30,3,6,0,1,0,8,5,0,0,0,1,0,9,1,1,0,0.2,0.226,0.267,0.493,0.225,19.3,,,-3.1,0,0,-3.1,0,0.7,0.7,-3.1,-2.4,1.6,-0.8,9.97,-0.2,-0.15,-0.15,-0.08,0,-0.08
조윤준,FALSE,,,2014,LG,25,C,5,9,7,1,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0.143,0.25,0.143,0.393,0.187,-11.1,0.08,,-1.4,0,0,-1.4,-0.4,0.2,-0.1,-1.8,-1.6,0.5,-1,11.41,-0.1,-0.08,-0.08,-0.06,-0.03,-0.09
조윤준,FALSE,,,2015,LG,26,C,7,8,8,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,-132.4,-0.07,,-2.5,0,0,-2.5,-0.2,0.2,0,-2.7,-2.5,0.4,-2.1,10.54,-0.2,-0.2,-0.21,-0.19,-0.01,-0.2
조윤준,FALSE,,,2016,LG,27,C,2,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,2,0.944,475.4,0.01,,0.5,0,0,0.5,0,0,0,0.5,0.5,0.1,0.6,11.47,0,0.05,0.05,0.05,0,0.05
조윤준,TRUE,,,2017,LG,28,C,25,43,38,3,9,0,0,0,9,8,0,0,2,0,0,6,2,2,1,0.237,0.268,0.237,0.505,0.228,19.6,-0.14,,-4.7,0,-0.6,-5.3,0.1,0.9,1,-5.2,-4.3,2.4,-2,10.71,-0.4,-0.26,-0.31,-0.23,0.01,-0.22
이진영,FALSE,,,1999,쌍방울,19,RF,65,210,190,14,49,5,0,4,66,13,5,4,17,0,0,40,3,1,2,0.258,0.316,0.347,0.663,0.301,70.4,,,-8.5,-0.8,-0.5,-9.8,0,-2.9,-2.9,-9.8,-12.7,11.6,-1.1,11.07,-1.1,0.28,0.16,-0.1,0,-0.1
이진영,FALSE,,,2000,SK,20,LF,105,316,292,34,72,16,4,7,117,33,2,1,21,1,1,64,3,1,1,0.247,0.298,0.401,0.699,0.309,79,,,-8.6,0,0.4,-8.2,0,-4.2,-4.2,-8.2,-12.3,16.7,4.4,10.58,-1.2,0.77,0.81,0.41,0,0.41
이진영,FALSE,,,2001,SK,21,LF,120,369,321,49,90,16,1,7,129,31,9,5,35,0,4,64,5,13,0,0.28,0.351,0.402,0.753,0.332,88.3,,,-5.7,-0.3,0.1,-5.8,0,-5,-5,-5.8,-10.8,19.9,9.1,10.76,-1,1.32,1.3,0.84,0,0.84
이진영,FALSE,,,2002,SK,22,RF,128,475,419,73,129,22,8,13,206,40,11,12,42,5,3,57,7,6,3,0.308,0.375,0.492,0.867,0.375,132.7,,,18.7,-2.7,1.1,17.1,0,-5.9,-5.9,17.1,11.2,23.6,34.8,9.95,1.1,4.25,4.1,3.5,0,3.5
이진영,FALSE,,,2003,SK,23,LF,128,562,481,81,158,29,6,17,250,70,10,9,62,4,1,76,6,13,2,0.328,0.408,0.52,0.928,0.404,147.8,,,32.2,-1.2,1.1,32.1,0,-7,-7,32.1,25.1,28,53,9.95,2.5,6.04,6.03,5.33,0,5.33
이진영,FALSE,,,2004,SK,24,LF,117,483,404,74,138,19,1,15,204,63,8,6,66,5,6,49,9,6,2,0.342,0.438,0.505,0.943,0.423,158.4,,,34,-0.5,-0.8,32.7,0,-6.1,-6.1,32.7,26.7,24.2,50.9,10.03,2.7,5.81,5.68,5.07,0,5.07
이진영,FALSE,,,2005,SK,25,RF,122,523,453,76,132,19,1,20,213,74,8,5,55,3,3,60,7,8,4,0.291,0.369,0.47,0.839,0.373,128.3,,,17.5,-0.7,-0.3,16.5,0,-6.5,-6.5,16.5,10.1,25.8,35.9,9.88,1,4.39,4.29,3.63,0,3.63
이진영,FALSE,,,2006,SK,26,RF,118,473,428,54,117,13,0,11,163,41,3,4,41,2,2,52,8,2,0,0.273,0.34,0.381,0.721,0.337,113,,,6.4,-1.2,-1.2,4,0,-5.3,-5.3,4,-1.3,21.1,19.9,8.92,-0.1,3.08,2.82,2.22,0,2.22
이진영,FALSE,,,2007,SK,27,RF,80,248,220,40,77,10,3,7,114,42,6,0,22,2,1,20,2,3,1,0.35,0.412,0.518,0.93,0.421,166.2,,,18.1,1.1,1,20.2,0,-2.9,-2.9,20.2,17.3,11.7,29,9.41,1.8,3.17,3.39,3.08,0,3.08
이진영,FALSE,,,2008,SK,28,1B,95,363,324,53,102,20,0,8,146,53,12,6,31,3,3,26,4,2,3,0.315,0.377,0.451,0.827,0.38,131.3,,,13.2,-0.2,0,13,0,-7.4,-7.4,13,5.6,17.7,23.3,9.73,0.6,3.17,3.15,2.39,0,2.39
이진영,FALSE,,,2009,LG,29,RF,120,425,380,50,114,18,1,14,176,69,5,2,40,1,7,30,19,2,2,0.3,0.366,0.463,0.83,0.364,109.7,,,5.4,-0.2,-1.3,3.9,0,-5.7,-5.7,3.9,-1.8,22.8,21,10.74,-0.2,2.63,2.49,1.96,0,1.96
이진영,FALSE,,,2010,LG,30,1B,104,417,378,56,125,28,0,7,174,50,10,4,32,1,0,40,7,2,4,0.331,0.381,0.46,0.841,0.382,127.2,,,14.4,0.1,-0.3,14.2,0,-9.1,-9.1,14.2,5.1,21.8,26.9,10.47,0.5,3.46,3.44,2.57,0,2.57
